c	F_rep (kT)
1.00	0.0000	1.0000
0.95	18.7755	1.0000
0.90	39.0023	1.0000
0.85	60.9178	1.0000
0.80	84.8355	1.0000
0.75	111.1598	1.0000
0.70	140.4224	1.0000
0.65	173.3307	1.0000
0.60	210.8206	1.0000
0.55	254.0327	1.0000
0.50	304.0729	1.0000
0.45	361.4349	1.0000
0.40	425.6230	1.0000
0.35	495.5332	1.0000
0.30	570.0251	1.0000
0.25	648.1671	1.0000
0.20	729.2483	1.0000
0.15	812.7342	1.0000
0.10	898.2165	1.0000
0.05	985.3819	1.0000
0.00	1073.9937	1.0000
