c	F_rep (kT)
1.00	0.0000	1.0000
0.95	15.5942	1.0000
0.90	32.0369	1.0000
0.85	49.4049	1.0000
0.80	67.7802	1.0000
0.75	87.2485	1.0000
0.70	107.8964	1.0000
0.65	129.8074	1.0000
0.60	153.0567	1.0000
0.55	177.7043	1.0000
0.50	203.7896	1.0000
0.45	231.3260	1.0000
0.40	260.3001	1.0000
0.35	290.6726	1.0000
0.30	322.3834	1.0000
0.25	355.3574	1.0000
0.20	389.5111	1.0000
0.15	424.7579	1.0000
0.10	461.0121	1.0000
0.05	498.1919	1.0000
0.00	536.2206	1.0000
