c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.4983	1.0000
0.90	361.0867	1.0000
0.85	565.3986	1.0000
0.80	789.9326	1.0000
0.75	1039.5085	1.0000
0.70	1321.0875	1.0000
0.65	1645.4097	1.0000
0.60	2030.7661	1.0000
0.55	2513.8565	1.0000
0.50	3191.0889	1.0000
0.45	4193.3474	1.0000
0.40	5396.8265	1.0000
0.35	6682.4830	2.0000
0.30	8017.7059	2.0000
0.25	9365.3909	3.0000
0.20	10710.0978	4.0000
0.15	12018.4245	6.0000
0.10	13272.2695	8.0000
0.05	14437.8127	11.0000
0.00	15482.7645	15.0000
