c	F_rep (kT)
1.00	0.0000	18.0000
0.95	5.6794	18.0000
0.90	11.3854	18.0000
0.85	17.1183	18.0000
0.80	22.8783	18.0000
0.75	28.2807	19.0000
0.70	33.6200	19.0000
0.65	38.9840	19.0000
0.60	44.3730	19.0000
0.55	49.7871	19.0000
0.50	55.2267	19.0000
0.45	60.6919	19.0000
0.40	66.1830	19.0000
0.35	71.7002	19.0000
0.30	77.2437	19.0000
0.25	82.8138	19.0000
0.20	88.4107	19.0000
0.15	94.0347	19.0000
0.10	99.6860	19.0000
0.05	105.3649	19.0000
0.00	111.0716	19.0000
