c	F_rep (kT)
1.00	0.0000	1.0000
0.95	10.3185	1.0000
0.90	20.9308	1.0000
0.85	31.8455	1.0000
0.80	43.0706	1.0000
0.75	54.6133	1.0000
0.70	66.4803	1.0000
0.65	78.6770	1.0000
0.60	91.2078	1.0000
0.55	104.0761	1.0000
0.50	117.2839	1.0000
0.45	130.8318	1.0000
0.40	144.7192	1.0000
0.35	158.9441	1.0000
0.30	173.5031	1.0000
0.25	188.3919	1.0000
0.20	203.6049	1.0000
0.15	219.1357	1.0000
0.10	234.9768	1.0000
0.05	251.1204	1.0000
0.00	267.5579	1.0000
