c	F_rep (kT)
1.00	0.0000	15.0000
0.95	32.5889	15.0000
0.90	65.8858	15.0000
0.85	99.9185	15.0000
0.80	134.7164	15.0000
0.75	168.1004	16.0000
0.70	202.1209	16.0000
0.65	236.9264	16.0000
0.60	272.5479	16.0000
0.55	307.0346	17.0000
0.50	341.7575	17.0000
0.45	377.3113	17.0000
0.40	413.6222	18.0000
0.35	448.1458	18.0000
0.30	483.5080	18.0000
0.25	519.7398	18.0000
0.20	554.9792	19.0000
0.15	589.9932	19.0000
0.10	625.8738	19.0000
0.05	661.0804	20.0000
0.00	695.5536	20.0000
