c	F_rep (kT)
1.00	0.0000	1.0000
0.95	172.6172	1.0000
0.90	359.1151	1.0000
0.85	562.0451	1.0000
0.80	784.7725	1.0000
0.75	1031.8900	1.0000
0.70	1309.9401	1.0000
0.65	1628.7976	1.0000
0.60	2004.6533	1.0000
0.55	2467.5543	1.0000
0.50	3072.4407	2.0000
0.45	3884.6354	2.0000
0.40	4848.4331	3.0000
0.35	5880.7296	3.0000
0.30	6938.0361	5.0000
0.25	7995.6892	6.0000
0.20	9032.7629	8.0000
0.15	10022.6170	10.0000
0.10	10946.3544	13.0000
0.05	11777.3019	16.0000
0.00	12495.1189	19.0000
