c	F_rep (kT)
1.00	0.0000	20.0000
0.95	0.0252	20.0000
0.90	0.0504	20.0000
0.85	0.0757	20.0000
0.80	0.1009	20.0000
0.75	0.1262	20.0000
0.70	0.1514	20.0000
0.65	0.1767	20.0000
0.60	0.2019	20.0000
0.55	0.2272	20.0000
0.50	0.2525	20.0000
0.45	0.2777	20.0000
0.40	0.3030	20.0000
0.35	0.3283	20.0000
0.30	0.3536	20.0000
0.25	0.3789	20.0000
0.20	0.4042	20.0000
0.15	0.4295	20.0000
0.10	0.4549	20.0000
0.05	0.4802	20.0000
0.00	0.5055	20.0000
