c	F_rep (kT)
1.00	0.0000	1.0000
0.95	167.1308	1.0000
0.90	346.8632	1.0000
0.85	541.2532	1.0000
0.80	752.8887	1.0000
0.75	985.0722	1.0000
0.70	1242.0647	1.0000
0.65	1529.3716	1.0000
0.60	1847.8839	2.0000
0.55	2207.7794	2.0000
0.50	2618.9748	2.0000
0.45	3084.7449	2.0000
0.40	3602.2964	2.0000
0.35	4161.5289	3.0000
0.30	4743.8777	3.0000
0.25	5355.8928	3.0000
0.20	5978.8687	4.0000
0.15	6616.1515	5.0000
0.10	7250.8939	5.0000
0.05	7885.4237	6.0000
0.00	8512.9756	7.0000
