c	F_rep (kT)
1.00	0.0000	1.0000
0.95	17.8788	1.0000
0.90	37.0068	1.0000
0.85	57.5612	1.0000
0.80	79.7533	1.0000
0.75	103.8359	1.0000
0.70	130.1059	1.0000
0.65	158.9040	1.0000
0.60	190.5966	1.0000
0.55	225.5343	1.0000
0.50	263.9806	1.0000
0.45	306.0352	1.0000
0.40	351.5979	1.0000
0.35	400.4056	1.0000
0.30	452.1076	1.0000
0.25	506.3376	1.0000
0.20	562.7552	1.0000
0.15	621.0632	1.0000
0.10	681.0094	1.0000
0.05	742.3820	1.0000
0.00	805.0038	1.0000
