c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.1648	1.0000
0.90	360.3381	1.0000
0.85	564.1184	1.0000
0.80	787.9496	1.0000
0.75	1036.5531	1.0000
0.70	1316.7016	1.0000
0.65	1638.7191	1.0000
0.60	2019.7920	1.0000
0.55	2492.5032	1.0000
0.50	3126.9304	1.0000
0.45	3994.4867	1.0000
0.40	5025.7330	2.0000
0.35	6122.9048	2.0000
0.30	7281.2215	3.0000
0.25	8450.0403	3.0000
0.20	9623.8359	4.0000
0.15	10778.3190	6.0000
0.10	11897.0474	8.0000
0.05	12953.3296	10.0000
0.00	13927.1834	13.0000
