c	F_rep (kT)
1.00	0.0000	8.0000
0.95	10.6461	8.0000
0.90	21.8097	8.0000
0.85	33.3227	9.0000
0.80	45.1391	9.0000
0.75	57.5920	9.0000
0.70	70.4964	10.0000
0.65	83.7567	10.0000
0.60	97.7542	11.0000
0.55	111.8867	11.0000
0.50	126.7514	12.0000
0.45	141.7808	12.0000
0.40	157.2481	13.0000
0.35	173.0909	14.0000
0.30	188.8967	14.0000
0.25	204.8013	15.0000
0.20	220.6976	16.0000
0.15	236.4412	17.0000
0.10	251.8968	18.0000
0.05	266.9376	19.0000
0.00	281.4455	20.0000
