c	F_rep (kT)
1.00	0.0000	18.0000
0.95	1.1101	18.0000
0.90	2.2293	18.0000
0.85	3.3578	18.0000
0.80	4.4957	18.0000
0.75	5.6433	18.0000
0.70	6.8005	18.0000
0.65	7.9677	18.0000
0.60	9.1449	18.0000
0.55	10.2390	19.0000
0.50	11.3387	19.0000
0.45	12.4478	19.0000
0.40	13.5664	19.0000
0.35	14.6947	19.0000
0.30	15.8329	19.0000
0.25	16.9810	19.0000
0.20	18.1394	19.0000
0.15	19.3080	19.0000
0.10	20.4872	19.0000
0.05	21.6234	20.0000
0.00	22.7178	20.0000
