c	F_rep (kT)
1.00	0.0000	1.0000
0.95	93.0930	1.0000
0.90	188.8510	1.0000
0.85	287.3465	1.0000
0.80	388.6528	1.0000
0.75	492.8369	1.0000
0.70	599.9582	1.0000
0.65	710.0669	1.0000
0.60	823.2071	1.0000
0.55	939.4011	1.0000
0.50	1058.6713	1.0000
0.45	1181.0240	1.0000
0.40	1306.4525	1.0000
0.35	1434.9390	1.0000
0.30	1566.4542	1.0000
0.25	1700.9567	1.0000
0.20	1838.3961	1.0000
0.15	1978.7134	1.0000
0.10	2121.8416	1.0000
0.05	2267.7067	1.0000
0.00	2416.2332	1.0000
