c	F_rep (kT)
1.00	0.0000	13.0000
0.95	47.2819	13.0000
0.90	95.9009	13.0000
0.85	145.2660	14.0000
0.80	193.7978	14.0000
0.75	243.7600	14.0000
0.70	295.2234	14.0000
0.65	346.0112	15.0000
0.60	397.3261	15.0000
0.55	450.2324	15.0000
0.50	502.6667	16.0000
0.45	555.2879	16.0000
0.40	609.5752	16.0000
0.35	662.3479	17.0000
0.30	716.1512	17.0000
0.25	770.3291	18.0000
0.20	823.4153	18.0000
0.15	878.1358	19.0000
0.10	930.2387	19.0000
0.05	983.9637	19.0000
0.00	1035.4792	20.0000
