c	F_rep (kT)
1.00	0.0000	8.0000
0.95	10.6770	8.0000
0.90	21.8756	8.0000
0.85	33.4236	9.0000
0.80	45.2835	9.0000
0.75	57.7866	9.0000
0.70	70.7360	10.0000
0.65	84.0600	10.0000
0.60	98.1105	11.0000
0.55	112.3242	11.0000
0.50	127.2509	12.0000
0.45	142.3824	12.0000
0.40	157.9201	13.0000
0.35	173.8329	14.0000
0.30	189.7701	14.0000
0.25	205.7475	15.0000
0.20	221.7117	16.0000
0.15	237.5165	17.0000
0.10	253.0248	18.0000
0.05	268.1082	19.0000
0.00	282.6468	20.0000
