c	F_rep (kT)
1.00	0.0000	2.0000
0.95	14.7227	2.0000
0.90	30.2098	2.0000
0.85	46.5259	2.0000
0.80	63.7390	2.0000
0.75	81.9194	2.0000
0.70	101.1377	2.0000
0.65	121.4611	2.0000
0.60	142.9499	2.0000
0.55	165.1638	3.0000
0.50	188.4368	3.0000
0.45	212.9311	3.0000
0.40	238.6391	3.0000
0.35	265.5341	3.0000
0.30	293.5733	3.0000
0.25	322.4702	4.0000
0.20	351.7446	4.0000
0.15	381.9519	4.0000
0.10	413.0276	4.0000
0.05	444.5818	5.0000
0.00	476.2300	5.0000
