c	F_rep (kT)
1.00	0.0000	13.0000
0.95	44.8459	13.0000
0.90	90.8682	13.0000
0.85	137.9346	14.0000
0.80	183.6918	14.0000
0.75	230.6893	14.0000
0.70	278.9814	14.0000
0.65	327.6589	15.0000
0.60	375.5916	15.0000
0.55	424.8750	15.0000
0.50	475.4729	16.0000
0.45	524.2509	16.0000
0.40	574.4213	16.0000
0.35	625.7468	17.0000
0.30	675.2177	17.0000
0.25	726.1027	17.0000
0.20	776.9424	18.0000
0.15	826.8814	18.0000
0.10	878.2322	18.0000
0.05	927.3496	19.0000
0.00	977.4562	19.0000
