c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.2040	1.0000
0.90	360.4197	1.0000
0.85	564.2559	1.0000
0.80	788.1585	1.0000
0.75	1036.8570	1.0000
0.70	1317.1128	1.0000
0.65	1639.2534	1.0000
0.60	2020.3415	1.0000
0.55	2491.9663	1.0000
0.50	3115.1725	1.0000
0.45	3941.6502	1.0000
0.40	4919.6768	1.0000
0.35	5988.4171	1.0000
0.30	7116.0245	1.0000
0.25	8285.4648	1.0000
0.20	9486.4720	1.0000
0.15	10712.2717	1.0000
0.10	11958.1349	1.0000
0.05	13220.6219	1.0000
0.00	14497.1371	1.0000
