c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.8362	1.0000
0.90	361.8225	1.0000
0.85	566.6754	1.0000
0.80	791.9292	1.0000
0.75	1042.5204	1.0000
0.70	1325.5827	1.0000
0.65	1652.3309	1.0000
0.60	2042.3351	1.0000
0.55	2537.6551	1.0000
0.50	3296.7190	1.0000
0.45	4711.4591	1.0000
0.40	6389.9514	1.0000
0.35	8173.7605	1.0000
0.30	10020.8236	1.0000
0.25	11911.5781	1.0000
0.20	13834.8389	1.0000
0.15	15783.4135	1.0000
0.10	17752.3937	1.0000
0.05	19738.2139	1.0000
0.00	21738.1913	1.0000
