c	F_rep (kT)
1.00	0.0000	1.0000
0.95	172.4573	1.0000
0.90	358.7509	1.0000
0.85	561.4097	1.0000
0.80	783.7627	1.0000
0.75	1030.3322	1.0000
0.70	1307.5132	1.0000
0.65	1624.8260	1.0000
0.60	1997.4195	1.0000
0.55	2451.2377	1.0000
0.50	3029.3327	1.0000
0.45	3763.9692	1.0000
0.40	4604.0908	2.0000
0.35	5522.5690	2.0000
0.30	6489.7625	3.0000
0.25	7477.4318	3.0000
0.20	8472.2814	4.0000
0.15	9463.2263	5.0000
0.10	10432.1993	7.0000
0.05	11368.0924	9.0000
0.00	12250.7332	11.0000
