c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.1204	1.0000
0.90	39.7654	1.0000
0.85	62.2116	1.0000
0.80	86.8246	1.0000
0.75	114.0908	1.0000
0.70	144.6923	1.0000
0.65	179.6240	1.0000
0.60	220.4068	1.0000
0.55	269.4131	1.0000
0.50	329.8619	1.0000
0.45	403.6515	1.0000
0.40	488.8824	1.0000
0.35	582.3307	1.0000
0.30	681.6302	1.0000
0.25	785.2636	1.0000
0.20	892.2350	1.0000
0.15	1001.8591	1.0000
0.10	1113.6467	1.0000
0.05	1227.2365	1.0000
0.00	1342.3542	1.0000
