c	F_rep (kT)
1.00	0.0000	1.0000
0.95	93.1029	1.0000
0.90	188.8678	1.0000
0.85	287.3715	1.0000
0.80	388.6925	1.0000
0.75	492.8778	1.0000
0.70	600.0082	1.0000
0.65	710.1328	1.0000
0.60	823.2798	1.0000
0.55	939.4850	1.0000
0.50	1058.7674	1.0000
0.45	1181.1395	1.0000
0.40	1306.5777	1.0000
0.35	1435.0773	1.0000
0.30	1566.6054	1.0000
0.25	1701.1213	1.0000
0.20	1838.5785	1.0000
0.15	1978.9095	1.0000
0.10	2122.0497	1.0000
0.05	2267.9255	1.0000
0.00	2416.4626	1.0000
