c	F_rep (kT)
1.00	0.0000	19.0000
0.95	0.5105	19.0000
0.90	1.0232	19.0000
0.85	1.5382	19.0000
0.80	2.0554	19.0000
0.75	2.5749	19.0000
0.70	3.0967	19.0000
0.65	3.6208	19.0000
0.60	4.1473	19.0000
0.55	4.6762	19.0000
0.50	5.1675	20.0000
0.45	5.6530	20.0000
0.40	6.1406	20.0000
0.35	6.6304	20.0000
0.30	7.1223	20.0000
0.25	7.6164	20.0000
0.20	8.1127	20.0000
0.15	8.6113	20.0000
0.10	9.1121	20.0000
0.05	9.6151	20.0000
0.00	10.1205	20.0000
