c	F_rep (kT)
1.00	0.0000	1.0000
0.95	18.7778	1.0000
0.90	39.0014	1.0000
0.85	60.9154	1.0000
0.80	84.8313	1.0000
0.75	111.1527	1.0000
0.70	140.4119	1.0000
0.65	173.3172	1.0000
0.60	210.8017	1.0000
0.55	254.0059	1.0000
0.50	304.0339	1.0000
0.45	361.3781	1.0000
0.40	425.5452	1.0000
0.35	495.4314	1.0000
0.30	569.8972	1.0000
0.25	648.0102	1.0000
0.20	729.0633	1.0000
0.15	812.5223	1.0000
0.10	897.9824	1.0000
0.05	985.1282	1.0000
0.00	1073.7161	1.0000
