c	F_rep (kT)
1.00	0.0000	20.0000
0.95	0.0266	20.0000
0.90	0.0533	20.0000
0.85	0.0800	20.0000
0.80	0.1066	20.0000
0.75	0.1333	20.0000
0.70	0.1600	20.0000
0.65	0.1867	20.0000
0.60	0.2134	20.0000
0.55	0.2401	20.0000
0.50	0.2668	20.0000
0.45	0.2935	20.0000
0.40	0.3202	20.0000
0.35	0.3470	20.0000
0.30	0.3737	20.0000
0.25	0.4004	20.0000
0.20	0.4272	20.0000
0.15	0.4539	20.0000
0.10	0.4807	20.0000
0.05	0.5075	20.0000
0.00	0.5343	20.0000
