c	F_rep (kT)
1.00	0.0000	1.0000
0.95	172.0608	1.0000
0.90	357.8607	1.0000
0.85	559.8884	1.0000
0.80	781.3989	1.0000
0.75	1026.7894	1.0000
0.70	1302.1900	1.0000
0.65	1616.5762	1.0000
0.60	1983.6296	1.0000
0.55	2424.6995	1.0000
0.50	2968.7360	1.0000
0.45	3632.8604	1.0000
0.40	4399.9834	1.0000
0.35	5241.0873	1.0000
0.30	6134.8513	1.0000
0.25	7067.5930	1.0000
0.20	8030.3485	1.0000
0.15	9016.9875	1.0000
0.10	10023.1106	1.0000
0.05	11045.4540	1.0000
0.00	12081.5336	1.0000
