c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.6752	1.0000
0.90	361.4847	1.0000
0.85	566.0791	1.0000
0.80	790.9869	1.0000
0.75	1041.0829	1.0000
0.70	1323.4294	1.0000
0.65	1648.9926	1.0000
0.60	2036.6778	1.0000
0.55	2525.5072	1.0000
0.50	3228.6862	1.0000
0.45	4319.1894	1.0000
0.40	5627.8525	1.0000
0.35	7041.4676	1.0000
0.30	8517.8767	2.0000
0.25	10000.8877	2.0000
0.20	11499.2506	3.0000
0.15	12981.4947	4.0000
0.10	14427.0962	6.0000
0.05	15802.7341	8.0000
0.00	17078.0187	11.0000
