c	F_rep (kT)
1.00	0.0000	6.0000
0.95	118.4392	6.0000
0.90	243.7080	6.0000
0.85	376.5829	6.0000
0.80	516.0329	7.0000
0.75	661.2031	7.0000
0.70	816.5364	7.0000
0.65	981.2657	8.0000
0.60	1153.1811	8.0000
0.55	1337.4253	9.0000
0.50	1528.0374	9.0000
0.45	1728.8744	10.0000
0.40	1938.1339	11.0000
0.35	2151.2682	11.0000
0.30	2368.4142	12.0000
0.25	2587.4166	13.0000
0.20	2805.8711	14.0000
0.15	3021.5834	15.0000
0.10	3230.8800	17.0000
0.05	3432.4920	18.0000
0.00	3625.4489	19.0000
