c	F_rep (kT)
1.00	0.0000	12.0000
0.95	6.3902	12.0000
0.90	12.9913	12.0000
0.85	19.8157	12.0000
0.80	26.5778	13.0000
0.75	33.4895	13.0000
0.70	40.6472	13.0000
0.65	47.7898	14.0000
0.60	55.0344	14.0000
0.55	62.5469	14.0000
0.50	69.8945	15.0000
0.45	77.4838	15.0000
0.40	85.0804	16.0000
0.35	92.7216	16.0000
0.30	100.4388	17.0000
0.25	108.0993	17.0000
0.20	115.8087	18.0000
0.15	123.4482	18.0000
0.10	131.0213	19.0000
0.05	138.5927	19.0000
0.00	145.9013	20.0000
