c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.2077	1.0000
0.90	39.9642	1.0000
0.85	62.5554	1.0000
0.80	87.3591	1.0000
0.75	114.8921	1.0000
0.70	145.8928	1.0000
0.65	181.4810	1.0000
0.60	223.5063	1.0000
0.55	275.4436	1.0000
0.50	344.9111	1.0000
0.45	438.2117	2.0000
0.40	548.5373	2.0000
0.35	667.3009	3.0000
0.30	790.0893	4.0000
0.25	913.5401	5.0000
0.20	1035.1179	7.0000
0.15	1152.1109	9.0000
0.10	1262.0453	11.0000
0.05	1362.4100	14.0000
0.00	1450.3620	18.0000
