c	F_rep (kT)
1.00	0.0000	20.0000
0.95	0.0082	20.0000
0.90	0.0164	20.0000
0.85	0.0246	20.0000
0.80	0.0328	20.0000
0.75	0.0410	20.0000
0.70	0.0492	20.0000
0.65	0.0574	20.0000
0.60	0.0656	20.0000
0.55	0.0738	20.0000
0.50	0.0820	20.0000
0.45	0.0903	20.0000
0.40	0.0985	20.0000
0.35	0.1067	20.0000
0.30	0.1149	20.0000
0.25	0.1231	20.0000
0.20	0.1313	20.0000
0.15	0.1395	20.0000
0.10	0.1477	20.0000
0.05	0.1559	20.0000
0.00	0.1642	20.0000
