c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.0471	1.0000
0.90	39.6067	1.0000
0.85	61.9508	1.0000
0.80	86.4359	1.0000
0.75	113.5432	1.0000
0.70	143.5488	2.0000
0.65	177.3066	2.0000
0.60	216.7465	2.0000
0.55	264.4475	2.0000
0.50	324.9653	2.0000
0.45	401.3934	3.0000
0.40	489.4440	3.0000
0.35	583.7833	4.0000
0.30	681.3639	5.0000
0.25	778.8473	7.0000
0.20	874.8240	9.0000
0.15	966.6473	11.0000
0.10	1052.5738	13.0000
0.05	1130.9503	16.0000
0.00	1199.7120	19.0000
