c	F_rep (kT)
1.00	0.0000	1.0000
0.95	18.7779	1.0000
0.90	39.0012	1.0000
0.85	60.9143	1.0000
0.80	84.8284	1.0000
0.75	111.1469	1.0000
0.70	140.4023	1.0000
0.65	173.3021	1.0000
0.60	210.7779	1.0000
0.55	253.9678	1.0000
0.50	303.9724	1.0000
0.45	361.2829	1.0000
0.40	425.4080	1.0000
0.35	495.2471	1.0000
0.30	569.6618	1.0000
0.25	647.7209	1.0000
0.20	728.7168	1.0000
0.15	812.1174	1.0000
0.10	897.5190	1.0000
0.05	984.6097	1.0000
0.00	1073.1428	1.0000
