c	F_rep (kT)
1.00	0.0000	11.0000
0.95	63.9645	11.0000
0.90	130.1638	11.0000
0.85	196.8440	12.0000
0.80	264.2973	12.0000
0.75	334.2405	12.0000
0.70	405.5715	13.0000
0.65	476.8399	13.0000
0.60	550.8501	13.0000
0.55	625.1344	14.0000
0.50	700.4416	14.0000
0.45	777.6879	15.0000
0.40	854.0803	15.0000
0.35	932.9900	16.0000
0.30	1010.1671	16.0000
0.25	1089.4357	17.0000
0.20	1167.0082	17.0000
0.15	1245.3263	18.0000
0.10	1322.8242	18.0000
0.05	1398.8863	19.0000
0.00	1475.0386	20.0000
