c	F_rep (kT)
1.00	0.0000	15.0000
0.95	2.7427	15.0000
0.90	5.4111	16.0000
0.85	8.0581	16.0000
0.80	10.7474	16.0000
0.75	13.4800	16.0000
0.70	16.2572	16.0000
0.65	19.0802	16.0000
0.60	21.7995	17.0000
0.55	24.5146	17.0000
0.50	27.2746	17.0000
0.45	30.0809	17.0000
0.40	32.9346	17.0000
0.35	35.7350	18.0000
0.30	38.4682	18.0000
0.25	41.2476	18.0000
0.20	44.0744	18.0000
0.15	46.9498	18.0000
0.10	49.7216	19.0000
0.05	52.4618	19.0000
0.00	55.2490	19.0000
