c	F_rep (kT)
1.00	0.0000	19.0000
0.95	0.4928	19.0000
0.90	0.9875	19.0000
0.85	1.4842	19.0000
0.80	1.9828	19.0000
0.75	2.4834	19.0000
0.70	2.9861	19.0000
0.65	3.4907	19.0000
0.60	3.9974	19.0000
0.55	4.5061	19.0000
0.50	5.0169	19.0000
0.45	5.5297	19.0000
0.40	6.0447	19.0000
0.35	6.5618	19.0000
0.30	7.0810	19.0000
0.25	7.6023	19.0000
0.20	8.1258	19.0000
0.15	8.6515	19.0000
0.10	9.1794	19.0000
0.05	9.7095	19.0000
0.00	10.2419	19.0000
