c	F_rep (kT)
1.00	0.0000	1.0000
0.95	169.0017	1.0000
0.90	351.0584	1.0000
0.85	545.6635	2.0000
0.80	755.4263	2.0000
0.75	986.5051	2.0000
0.70	1243.8174	2.0000
0.65	1534.1354	2.0000
0.60	1866.9307	2.0000
0.55	2255.1152	2.0000
0.50	2713.4463	2.0000
0.45	3237.5243	3.0000
0.40	3827.2953	3.0000
0.35	4465.0735	4.0000
0.30	5134.5215	4.0000
0.25	5817.3116	5.0000
0.20	6507.3812	6.0000
0.15	7193.0094	8.0000
0.10	7861.6554	9.0000
0.05	8507.9340	11.0000
0.00	9119.6585	13.0000
