c	F_rep (kT)
1.00	0.0000	1.0000
0.95	170.8677	1.0000
0.90	355.1926	1.0000
0.85	555.3533	1.0000
0.80	774.4356	1.0000
0.75	1016.5504	1.0000
0.70	1287.3383	1.0000
0.65	1594.7968	1.0000
0.60	1950.6024	1.0000
0.55	2371.6979	1.0000
0.50	2876.4699	2.0000
0.45	3464.3902	2.0000
0.40	4137.0133	2.0000
0.35	4874.8293	2.0000
0.30	5646.7701	3.0000
0.25	6447.1424	3.0000
0.20	7256.9970	4.0000
0.15	8072.5291	5.0000
0.10	8881.8665	6.0000
0.05	9676.7141	7.0000
0.00	10444.4486	9.0000
