c	F_rep (kT)
1.00	0.0000	1.0000
0.95	18.9576	1.0000
0.90	39.4043	1.0000
0.85	61.6020	1.0000
0.80	85.8902	1.0000
0.75	112.7201	1.0000
0.70	142.7086	1.0000
0.65	176.7273	1.0000
0.60	216.0401	1.0000
0.55	262.3811	2.0000
0.50	316.5612	2.0000
0.45	380.9581	2.0000
0.40	454.5373	2.0000
0.35	534.7993	3.0000
0.30	618.3611	3.0000
0.25	705.2234	4.0000
0.20	793.3358	4.0000
0.15	881.3671	5.0000
0.10	968.6388	7.0000
0.05	1053.7212	8.0000
0.00	1136.0341	10.0000
