c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.2296	1.0000
0.90	40.0131	1.0000
0.85	62.6381	1.0000
0.80	87.4857	1.0000
0.75	115.0775	1.0000
0.70	146.1603	1.0000
0.65	181.8699	1.0000
0.60	224.0876	1.0000
0.55	276.3452	1.0000
0.50	346.0658	1.0000
0.45	440.6601	1.0000
0.40	551.6389	2.0000
0.35	671.2394	2.0000
0.30	796.3350	3.0000
0.25	923.5271	4.0000
0.20	1050.1916	5.0000
0.15	1174.6951	6.0000
0.10	1294.7189	8.0000
0.05	1408.0219	11.0000
0.00	1511.5010	14.0000
