c	F_rep (kT)
1.00	0.0000	1.0000
0.95	10.3445	1.0000
0.90	20.9845	1.0000
0.85	31.9286	1.0000
0.80	43.1852	1.0000
0.75	54.7615	1.0000
0.70	66.6641	1.0000
0.65	78.8987	1.0000
0.60	91.4697	1.0000
0.55	104.3802	1.0000
0.50	117.6326	1.0000
0.45	131.2274	1.0000
0.40	145.1640	1.0000
0.35	159.4403	1.0000
0.30	174.0530	1.0000
0.25	188.9976	1.0000
0.20	204.2684	1.0000
0.15	219.8589	1.0000
0.10	235.7616	1.0000
0.05	251.9655	1.0000
0.00	268.4659	1.0000
