c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.6287	1.0000
0.90	361.3659	1.0000
0.85	565.8816	1.0000
0.80	790.6714	1.0000
0.75	1040.6035	1.0000
0.70	1322.7065	1.0000
0.65	1647.8673	1.0000
0.60	2034.7388	1.0000
0.55	2521.1728	1.0000
0.50	3205.4899	1.0000
0.45	4209.7644	1.0000
0.40	5411.9412	1.0000
0.35	6713.6894	1.0000
0.30	8077.1631	1.0000
0.25	9483.6833	1.0000
0.20	10922.4049	1.0000
0.15	12386.2910	1.0000
0.10	13870.4682	1.0000
0.05	15371.3648	1.0000
0.00	16886.4360	1.0000
