c	F_rep (kT)
1.00	0.0000	3.0000
0.95	153.5824	3.0000
0.90	318.3316	3.0000
0.85	496.0108	3.0000
0.80	688.8345	3.0000
0.75	899.6307	3.0000
0.70	1128.4750	4.0000
0.65	1379.1951	4.0000
0.60	1661.5147	4.0000
0.55	1982.7491	5.0000
0.50	2338.9018	5.0000
0.45	2741.2783	6.0000
0.40	3179.0556	7.0000
0.35	3640.0186	8.0000
0.30	4113.4670	9.0000
0.25	4590.6957	10.0000
0.20	5060.7012	12.0000
0.15	5516.4623	14.0000
0.10	5947.5076	15.0000
0.05	6348.3450	18.0000
0.00	6710.8973	20.0000
