c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.1164	1.0000
0.90	39.7583	1.0000
0.85	62.2019	1.0000
0.80	86.8085	1.0000
0.75	114.0658	1.0000
0.70	144.6546	1.0000
0.65	179.5676	1.0000
0.60	220.3177	1.0000
0.55	269.2578	1.0000
0.50	329.5659	1.0000
0.45	403.1091	1.0000
0.40	488.0216	1.0000
0.35	581.1253	1.0000
0.30	680.0679	1.0000
0.25	783.3364	1.0000
0.20	889.9380	1.0000
0.15	999.1912	1.0000
0.10	1110.6108	1.0000
0.05	1223.8326	1.0000
0.00	1338.5169	2.0000
