c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.2444	1.0000
0.90	40.0464	1.0000
0.85	62.6952	1.0000
0.80	87.5737	1.0000
0.75	115.2070	1.0000
0.70	146.3467	1.0000
0.65	182.1384	1.0000
0.60	224.4783	1.0000
0.55	276.8765	1.0000
0.50	346.1032	1.0000
0.45	437.8903	1.0000
0.40	546.5135	1.0000
0.35	665.1856	1.0000
0.30	790.4059	1.0000
0.25	920.2809	1.0000
0.20	1053.6636	1.0000
0.15	1189.7998	1.0000
0.10	1328.1645	1.0000
0.05	1468.3779	1.0000
0.00	1610.1541	1.0000
