c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.2401	1.0000
0.90	40.0363	1.0000
0.85	62.6773	1.0000
0.80	87.5450	1.0000
0.75	115.1632	1.0000
0.70	146.2815	1.0000
0.65	182.0392	1.0000
0.60	224.3150	1.0000
0.55	276.5593	1.0000
0.50	345.3081	1.0000
0.45	435.9894	1.0000
0.40	543.1920	1.0000
0.35	660.3832	1.0000
0.30	784.1117	1.0000
0.25	912.4978	1.0000
0.20	1044.4014	1.0000
0.15	1179.0715	1.0000
0.10	1312.7965	2.0000
0.05	1447.9260	2.0000
0.00	1581.7465	3.0000
