c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.3755	1.0000
0.90	360.8118	1.0000
0.85	564.9292	1.0000
0.80	789.2083	1.0000
0.75	1038.4350	1.0000
0.70	1319.5087	1.0000
0.65	1643.0383	1.0000
0.60	2027.0007	1.0000
0.55	2507.1411	1.0000
0.50	3177.3852	1.0000
0.45	4173.5784	1.0000
0.40	5349.0636	2.0000
0.35	6613.9729	2.0000
0.30	7910.1955	3.0000
0.25	9214.4988	5.0000
0.20	10490.2715	6.0000
0.15	11717.9235	8.0000
0.10	12864.6894	11.0000
0.05	13901.2984	14.0000
0.00	14793.5693	18.0000
