c	F_rep (kT)
1.00	0.0000	8.0000
0.95	8.8287	8.0000
0.90	17.9737	8.0000
0.85	27.4521	8.0000
0.80	36.9301	9.0000
0.75	46.6999	9.0000
0.70	56.8354	9.0000
0.65	67.3262	10.0000
0.60	77.7575	10.0000
0.55	88.5779	10.0000
0.50	99.7944	11.0000
0.45	110.8860	11.0000
0.40	122.3744	11.0000
0.35	134.0084	12.0000
0.30	145.7092	12.0000
0.25	157.6735	13.0000
0.20	169.5200	13.0000
0.15	181.6097	14.0000
0.10	193.5280	14.0000
0.05	205.5511	15.0000
0.00	217.4637	15.0000
