c	F_rep (kT)
1.00	0.0000	3.0000
0.95	124.7833	3.0000
0.90	255.7742	3.0000
0.85	393.4659	3.0000
0.80	538.3765	3.0000
0.75	691.0379	3.0000
0.70	851.9793	3.0000
0.65	1021.7050	3.0000
0.60	1195.5643	4.0000
0.55	1378.4337	4.0000
0.50	1570.8297	4.0000
0.45	1772.8646	4.0000
0.40	1984.5102	4.0000
0.35	2201.1496	5.0000
0.30	2424.1451	5.0000
0.25	2655.6488	5.0000
0.20	2894.0255	6.0000
0.15	3133.2337	6.0000
0.10	3379.3909	6.0000
0.05	3627.7286	7.0000
0.00	3877.8499	7.0000
