c	F_rep (kT)
1.00	0.0000	2.0000
0.95	18.1663	2.0000
0.90	37.7256	2.0000
0.85	58.9155	2.0000
0.80	82.0418	2.0000
0.75	107.5071	2.0000
0.70	135.8581	2.0000
0.65	167.2374	3.0000
0.60	202.9042	3.0000
0.55	244.7480	3.0000
0.50	294.9097	4.0000
0.45	352.7493	4.0000
0.40	417.9950	5.0000
0.35	487.6283	6.0000
0.30	559.4290	7.0000
0.25	631.5193	9.0000
0.20	702.1937	10.0000
0.15	770.1253	12.0000
0.10	834.1651	14.0000
0.05	892.7599	17.0000
0.00	945.1175	20.0000
