c	F_rep (kT)
1.00	0.0000	1.0000
0.95	18.7784	1.0000
0.90	39.0027	1.0000
0.85	60.9176	1.0000
0.80	84.8359	1.0000
0.75	111.1574	1.0000
0.70	140.4188	1.0000
0.65	173.3267	1.0000
0.60	210.8143	1.0000
0.55	254.0231	1.0000
0.50	304.0589	1.0000
0.45	361.4143	1.0000
0.40	425.5949	1.0000
0.35	495.4985	1.0000
0.30	569.9838	1.0000
0.25	648.1187	1.0000
0.20	729.1929	1.0000
0.15	812.6714	1.0000
0.10	898.1498	1.0000
0.05	985.3147	1.0000
0.00	1073.9230	1.0000
