c	F_rep (kT)
1.00	0.0000	1.0000
0.95	15.6010	1.0000
0.90	32.0517	1.0000
0.85	49.4288	1.0000
0.80	67.8145	1.0000
0.75	87.2947	1.0000
0.70	107.9565	1.0000
0.65	129.8838	1.0000
0.60	153.1515	1.0000
0.55	177.8204	1.0000
0.50	203.9296	1.0000
0.45	231.4930	1.0000
0.40	260.4968	1.0000
0.35	290.9017	1.0000
0.30	322.6472	1.0000
0.25	355.6581	1.0000
0.20	389.8506	1.0000
0.15	425.1376	1.0000
0.10	461.4334	1.0000
0.05	498.6553	1.0000
0.00	536.7262	1.0000
