c	F_rep (kT)
1.00	0.0000	1.0000
0.95	160.8708	1.0000
0.90	332.9804	1.0000
0.85	517.9179	1.0000
0.80	717.5856	1.0000
0.75	934.2499	1.0000
0.70	1170.5835	1.0000
0.65	1429.6413	1.0000
0.60	1714.7130	1.0000
0.55	2028.9413	1.0000
0.50	2374.6902	1.0000
0.45	2752.8499	1.0000
0.40	3162.5298	1.0000
0.35	3601.3675	1.0000
0.30	4066.2200	1.0000
0.25	4553.7995	1.0000
0.20	5061.0515	1.0000
0.15	5585.3022	1.0000
0.10	6124.2787	1.0000
0.05	6676.0795	1.0000
0.00	7239.1239	1.0000
