c	F_rep (kT)
1.00	0.0000	17.0000
0.95	12.5168	18.0000
0.90	24.2314	18.0000
0.85	36.0568	18.0000
0.80	47.9950	18.0000
0.75	60.0480	18.0000
0.70	72.2179	18.0000
0.65	84.5069	18.0000
0.60	96.9170	18.0000
0.55	109.4506	18.0000
0.50	122.1099	18.0000
0.45	134.4823	19.0000
0.40	146.3474	19.0000
0.35	158.3305	19.0000
0.30	170.4339	19.0000
0.25	182.6598	19.0000
0.20	195.0104	19.0000
0.15	207.4880	19.0000
0.10	220.0949	19.0000
0.05	232.8336	19.0000
0.00	244.9702	20.0000
