c	F_rep (kT)
1.00	0.0000	1.0000
0.95	15.6041	1.0000
0.90	32.0585	1.0000
0.85	49.4421	1.0000
0.80	67.8328	1.0000
0.75	87.3191	1.0000
0.70	107.9884	1.0000
0.65	129.9244	1.0000
0.60	153.2028	1.0000
0.55	177.8834	1.0000
0.50	204.0071	1.0000
0.45	231.5874	1.0000
0.40	260.6097	1.0000
0.35	291.0327	1.0000
0.30	322.7981	1.0000
0.25	355.8303	1.0000
0.20	390.0446	1.0000
0.15	425.3555	1.0000
0.10	461.6773	1.0000
0.05	498.9170	1.0000
0.00	537.0070	1.0000
