c	F_rep (kT)
1.00	0.0000	1.0000
0.95	18.7654	1.0000
0.90	38.9734	1.0000
0.85	60.8674	1.0000
0.80	84.7572	1.0000
0.75	111.0438	1.0000
0.70	140.2550	1.0000
0.65	173.0916	1.0000
0.60	210.4714	1.0000
0.55	253.5112	1.0000
0.50	303.2848	1.0000
0.45	360.2702	1.0000
0.40	423.9911	1.0000
0.35	493.3751	1.0000
0.30	567.3059	1.0000
0.25	644.8657	1.0000
0.20	725.3540	1.0000
0.15	808.2429	1.0000
0.10	893.1312	1.0000
0.05	978.4605	2.0000
0.00	1064.1829	2.0000
