c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.3128	1.0000
0.90	40.1995	1.0000
0.85	62.9564	1.0000
0.80	87.9783	1.0000
0.75	115.8113	1.0000
0.70	147.2492	1.0000
0.65	183.5317	1.0000
0.60	226.8202	1.0000
0.55	281.7216	1.0000
0.50	364.5029	1.0000
0.45	510.6947	1.0000
0.40	685.1230	1.0000
0.35	871.4986	1.0000
0.30	1065.1846	1.0000
0.25	1263.9941	1.0000
0.20	1461.6458	2.0000
0.15	1658.8878	3.0000
0.10	1852.1879	4.0000
0.05	2036.8819	7.0000
0.00	2208.5951	10.0000
