c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.7787	1.0000
0.90	361.7125	1.0000
0.85	566.4801	1.0000
0.80	791.6055	1.0000
0.75	1042.0076	1.0000
0.70	1324.8066	1.0000
0.65	1651.1158	1.0000
0.60	2040.2668	1.0000
0.55	2533.0397	1.0000
0.50	3261.5844	1.0000
0.45	4461.4038	1.0000
0.40	5897.0087	1.0000
0.35	7436.2854	1.0000
0.30	9038.4174	1.0000
0.25	10684.0822	1.0000
0.20	12362.1767	1.0000
0.15	14065.5734	1.0000
0.10	15789.3643	1.0000
0.05	17529.9943	1.0000
0.00	19265.2033	2.0000
