c	F_rep (kT)
1.00	0.0000	4.0000
0.95	15.5683	4.0000
0.90	32.1679	4.0000
0.85	49.9406	4.0000
0.80	68.9819	5.0000
0.75	88.9661	5.0000
0.70	110.6763	5.0000
0.65	134.3970	5.0000
0.60	160.0101	6.0000
0.55	187.6801	6.0000
0.50	217.8785	7.0000
0.45	250.1303	7.0000
0.40	284.2437	8.0000
0.35	319.9106	9.0000
0.30	356.5141	10.0000
0.25	393.5044	11.0000
0.20	430.4036	12.0000
0.15	466.5060	14.0000
0.10	501.4575	15.0000
0.05	534.7973	17.0000
0.00	566.1748	19.0000
