c	F_rep (kT)
1.00	0.0000	13.0000
0.95	47.6603	13.0000
0.90	96.6840	13.0000
0.85	146.4083	14.0000
0.80	195.3753	14.0000
0.75	245.8042	14.0000
0.70	297.7689	14.0000
0.65	348.8919	15.0000
0.60	400.7456	15.0000
0.55	454.2316	15.0000
0.50	506.9624	16.0000
0.45	560.2036	16.0000
0.40	615.1586	16.0000
0.35	668.1705	17.0000
0.30	722.6822	17.0000
0.25	777.0329	18.0000
0.20	830.8641	18.0000
0.15	885.6755	19.0000
0.10	938.5535	19.0000
0.05	992.9631	20.0000
0.00	1044.5820	20.0000
