c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.6172	1.0000
0.90	361.3566	1.0000
0.85	565.8668	1.0000
0.80	790.6642	1.0000
0.75	1040.6076	1.0000
0.70	1322.7189	1.0000
0.65	1647.8857	1.0000
0.60	2034.7930	1.0000
0.55	2521.2956	1.0000
0.50	3206.0432	1.0000
0.45	4211.7976	1.0000
0.40	5415.8005	1.0000
0.35	6719.4076	1.0000
0.30	8084.7555	1.0000
0.25	9493.0994	1.0000
0.20	10933.6793	1.0000
0.15	12399.4099	1.0000
0.10	13885.4442	1.0000
0.05	15388.1454	1.0000
0.00	16905.0304	1.0000
