c	F_rep (kT)
1.00	0.0000	15.0000
0.95	3.2271	15.0000
0.90	6.3323	16.0000
0.85	9.4674	16.0000
0.80	12.6646	16.0000
0.75	15.9259	16.0000
0.70	19.2538	16.0000
0.65	22.4388	17.0000
0.60	25.6624	17.0000
0.55	28.9530	17.0000
0.50	32.3129	17.0000
0.45	35.6265	18.0000
0.40	38.8688	18.0000
0.35	42.1805	18.0000
0.30	45.5640	18.0000
0.25	48.8980	19.0000
0.20	52.1477	19.0000
0.15	55.4685	19.0000
0.10	58.8627	19.0000
0.05	62.1062	20.0000
0.00	65.3472	20.0000
