c	F_rep (kT)
1.00	0.0000	1.0000
0.95	140.4439	1.0000
0.90	288.5260	1.0000
0.85	444.9640	1.0000
0.80	610.4805	1.0000
0.75	785.8549	1.0000
0.70	971.8736	1.0000
0.65	1169.2915	1.0000
0.60	1378.7870	1.0000
0.55	1600.9032	1.0000
0.50	1835.9995	1.0000
0.45	2084.1963	1.0000
0.40	2345.3687	1.0000
0.35	2619.1689	1.0000
0.30	2905.0920	1.0000
0.25	3202.3790	1.0000
0.20	3510.2961	1.0000
0.15	3828.0692	1.0000
0.10	4154.8944	1.0000
0.05	4490.0785	1.0000
0.00	4832.9194	1.0000
